time,chamber_pressure_psia,chamber_temperature_C,fuel_pressure_psia,oxid_pressure_psia,fuel_line_drop_psia,fuel_bv_drop_psia,fuel_injector_drop_psia,oxid_line_drop_psia,oxid_bv_drop_psia,oxid_injector_drop_psia,fuel_volumetric_gpm,oxid_volumetric_gpm,fuel_line_velocity_mps,oxid_line_velocity_mps,fuel_injector_velocity_mps,oxid_injector_velocity_mps,fuel_line_reynolds_Re,oxid_line_reynolds_Re,fuel_volume_gal,oxid_volume_gal,throat_diameter_inches,thrust_lbf,exit_velocity_m_s,exit_pressure_psia,o_f_ratio,t_time_s
0.858000000000001,334.50257679484,2929.81203124008,513.071836623055,512.065576167873,9.33797043005353,1.86618355070017,168.4747015308,4.86656314221272,2.84952501447759,168.737317905184,8.53471487202027,8.68792122480171,5.74721210643684,5.85038009959092,4.06573631181857,4.13807455852968,33783.0124762983,10394773.0696302,0.872799675093463,0.870516306739185,1.24,687.120040629921,2929.72075830342,14.4754319760846,1.5,0.858000000000001
0.859000000000001,334.471935729136,2929.80343335459,513.009054272747,512.001881645783,9.33616108289318,1.8658427029152,168.443930587171,4.86562889944272,2.84900456498107,168.706498996172,8.53393542792423,8.68712778893338,5.74668723470859,5.84984580590958,4.06536500308574,4.13769664341102,33779.927198112,10393823.7532652,0.872657436341236,0.870371514664349,1.24,687.055916101005,2929.71490623859,14.4741242702978,1.5,0.859000000000001
0.860000000000001,334.441302444331,2929.79483765242,512.946290822521,511.93820651907,9.33435237870326,1.86550197389265,168.413170365136,4.8646949873564,2.84848429682601,168.675690825466,8.53315618425222,8.68633455708687,5.74616249794435,5.84931164961498,4.06499378983016,4.13731882546838,33776.8427132653,10392874.6810047,0.872515210578074,0.870226735811743,1.24,686.991808308027,2929.70905566381,14.4728168932654,1.5,0.860000000000001
0.861000000000001,334.410676937144,2929.78624413265,512.883546263383,511.874550778418,9.33254431714855,1.86516136357117,168.382420859158,4.86376140578167,2.84796420991877,168.644893387521,8.53237714091887,8.68554152917529,5.74563789608664,5.84877763064862,4.06462267201118,4.13694110466035,33773.7590214203,10391925.8527447,0.872372997800637,0.870081970177968,1.24,686.927717243773,2929.70320657844,14.4715098448501,1.5,0.861000000000001
0.862000000000001,334.380059204297,2929.77765279436,512.820820586349,511.810914414519,9.33073689789404,1.86482087188949,168.351682063704,4.86282815454657,2.84744430416577,168.614106676796,8.53159829783885,8.68474870511179,5.74511342907801,5.848243748952,4.06425164958816,4.13656348094557,33770.6761222392,10390977.2683813,0.872230798005587,0.869937217759627,1.24,686.863642901037,2929.69735898187,14.4702031249143,1.5,0.862000000000001
0.863000000000001,334.349449242512,2929.76906363663,512.758113782438,511.74729741807,9.32893012060499,1.86448049878637,168.320953973246,4.86189523347925,2.84692457947349,168.583330687753,8.5308196549269,8.68395608480957,5.74458909686103,5.84771000446668,4.06388072252047,4.13618595428271,33767.5940153847,10390028.9278107,0.872088611189587,0.869792478553322,1.24,686.799585272612,2929.69151287344,14.4688967333207,1.5,0.863000000000001
0.864000000000001,334.318847048513,2929.76047665855,512.695425842676,511.683699779774,9.32712398494683,1.86414024420058,168.290236582256,4.860962642408,2.84640503574848,168.552565414858,8.53004121209782,8.68316366818189,5.74406489937833,5.84717639713424,4.06350989076752,4.13580852463045,33764.5127005193,10389080.830929,0.871946437349301,0.869647752555658,1.24,686.7355443513,2929.68566825255,14.467590669932,1.5,0.864000000000001
0.865000000000001,334.288252619028,2929.75189185918,512.632756758095,511.620121490342,9.32531849058528,1.86380010807098,168.259529885216,4.86003038116118,2.84588567289735,168.521810852581,8.52926296926644,8.68237145514206,5.74354083657256,5.84664292689632,4.06313915428875,4.1354311919475,33761.432177306,10388132.9776326,0.871804276481395,0.86950303976324,1.24,686.671520129905,2929.67982511856,14.4662849346111,1.5,0.865000000000001
0.866000000000001,334.257665950784,2929.74330923762,512.570106519731,511.556562540487,9.32351363718625,1.86346009033645,168.228833876605,4.85909844956733,2.84536649082678,168.491066995394,8.52848492634764,8.68157944560344,5.7430169083864,5.84610959369456,4.06276851304361,4.13505395619258,33758.3524454078,10387185.3678178,0.871662128582537,0.869358340172678,1.24,686.607512601236,2929.67398347084,14.4649795272208,1.5,0.866000000000001
0.867000000000001,334.227087040512,2929.73472879295,512.507475118629,511.493022920931,9.3217094244159,1.8631201909359,168.198148550911,4.85816684745505,2.8448474894435,168.460333837777,8.52770708325636,8.68078763947944,5.74249311476258,5.84557639747066,4.06239796699157,4.13467681732446,33755.2735044881,10386238.001381,0.871519993649396,0.869213653780579,1.24,686.543521758107,2929.66814330877,14.4636744476241,1.5,0.867000000000001
0.868000000000001,334.196515884945,2929.72615052425,512.444862545838,511.429502622403,9.31990585194063,1.8627804098083,168.167473902623,4.8572355746531,2.84432866865431,168.42961137421,8.52692943990759,8.67999603668351,5.74196945564385,5.84504333816635,4.06202751609214,4.13429977530192,33752.1953542104,10385290.8782186,0.871377871678642,0.869068980583555,1.24,686.479547593334,2929.66230463171,14.462369695684,1.5,0.868000000000001
0.869000000000001,334.165952480816,2929.7175744306,512.382268792411,511.366001635636,9.31810291942702,1.86244074689266,168.136809926235,4.85630463099034,2.84381002836609,168.398899599178,8.52615199621637,8.67920463712918,5.74144593097298,5.84451041572338,4.06165716030484,4.13392283008377,33749.1179942383,10384343.9982272,0.871235762666946,0.868924320578217,1.24,686.41559009974,2929.65646743904,14.4610652712637,1.5,0.869000000000001
0.870000000000001,334.135396824862,2929.70900051109,512.31969384941,511.302519951369,9.31630062654197,1.86210120212802,168.106156616245,4.85537401629576,2.84329156848576,168.36819850717,8.52537475209779,8.67841344073002,5.74092254069283,5.84397763008355,4.06128689958923,4.13354598162883,33746.0414242359,10383397.3613033,0.871093666610982,0.868779673761178,1.24,686.351649270151,2929.65063173014,14.4597611742264,1.5,0.870000000000001
0.871000000000001,334.104848913821,2929.70042876481,512.257137707902,511.239057560348,9.31449897295251,1.86176177545347,168.075513967153,4.85444373039843,2.84277328892031,168.337508092678,8.524597707467,8.67762244739964,5.74039928474623,5.84344498118869,4.06091673390488,4.13316922989597,33742.9656438671,10382450.9673437,0.870951583507424,0.868635040129054,1.24,686.287725097398,2929.64479750438,14.4584574044354,1.5,0.871000000000001
0.872000000000001,334.074308744433,2929.69185919083,512.194600358958,511.175614453326,9.31269795832596,1.86142246680815,168.044881973464,4.8535137731276,2.8422551895768,168.3068283502,8.52382086223918,8.6768316570517,5.73987616307607,5.84291246898067,4.06054666321139,4.13279257484406,33739.8906527962,10381504.816245,0.870809513352948,0.86849041967846,1.24,686.223817574315,2929.63896476113,14.457153961754,1.5,0.872000000000001
0.873000000000001,334.04377631344,2929.68329178825,512.132081793656,511.112190621059,9.31089758232984,1.86108327613122,168.014260629686,4.85258414431258,2.84173727036236,168.276159274233,8.52304421632957,8.67604106959993,5.73935317562528,5.84238009340139,4.06017668746839,4.132416016432,33736.8164506879,10380558.907904,0.870667456144231,0.868345812406014,1.24,686.159926693741,2929.63313349977,14.4558508460457,1.5,0.873000000000001
0.874000000000001,334.013251617586,2929.67472655615,512.069582003081,511.048786054312,9.30909784463194,1.86074420336191,167.983649930334,4.85165484378283,2.84121953118417,168.245500859284,8.52226776965347,8.67525068495811,5.73883032233683,5.84184785439278,4.05980680663551,4.13203955461874,33733.7430372067,10379613.2422174,0.870525411877953,0.868201218308336,1.24,686.096052448521,2929.62730371968,14.454548057174,1.5,0.874000000000001
0.875000000000001,333.982734653617,2929.66616349361,512.007100978322,510.985400743855,9.30729874490023,1.86040524843946,167.953049869921,4.85072587136791,2.84070197194948,168.214853099859,8.52149152212622,8.67446050304005,5.73830760315369,5.84131575189681,4.05943702067244,4.13166318936321,33730.6704120175,10378667.8190823,0.870383380550793,0.868056637382045,1.24,686.0321948315,2929.62147542022,14.4532455950026,1.5,0.875000000000001
0.876000000000001,333.95222541828,2929.65760259973,511.944638710474,510.922034680464,9.30550028280294,1.86006641130317,167.922460442969,4.84979722689752,2.84018459256559,168.18421599047,8.52071547366322,8.67367052375962,5.7377850180189,5.84078378585549,4.05906732953887,4.13128692062441,33727.5985747856,10377722.6383956,0.870241362159432,0.867912069623764,1.24,685.968353835534,2929.61564860078,14.4519434593951,1.5,0.876000000000001
0.877000000000001,333.921723908326,2929.6490438736,511.882195190638,510.85868785492,9.3037024580085,1.85972769189239,167.891881644001,4.84886891020144,2.83966739293988,168.153589525631,8.51993962417989,8.67288074703075,5.73726256687552,5.84025195621085,4.0586977331945,4.13091074836132,33724.5275251761,10376777.7000542,0.870099356700554,0.867767515030117,1.24,685.904529453475,2929.60982326072,14.4506416502154,1.5,0.877000000000001
0.878000000000001,333.891230120505,2929.64048731429,511.819770409922,510.795360258012,9.30190527018561,1.85938909014649,167.861313467544,4.84794092110961,2.83915037297981,168.122973699862,8.51916397359175,8.67209117276743,5.73674024966664,5.83972026290496,4.0583282315991,4.13053467253299,33721.4572628546,10375833.0039553,0.869957364170844,0.867622973597728,1.24,685.840721678187,2929.60399939944,14.4493401673272,1.5,0.878000000000001
0.879000000000001,333.860744051572,2929.63193292091,511.757364359437,510.732051880533,9.30010871900315,1.85905060600489,167.83075590813,4.84701325945205,2.83863353259285,168.092368507685,8.51838852181433,8.67130180088367,5.73621806633539,5.83918870587993,4.05795882471243,4.13015869309845,33718.3877874867,10374888.5499959,0.869815384566986,0.867478445323223,1.24,685.776930502532,2929.59817701629,14.4480390105945,1.5,0.879000000000001
0.880000000000001,333.830265698281,2929.62338069253,511.694977030303,510.668762713284,9.29831280413027,1.85871223940707,167.800208960294,4.84608592505892,2.83811687168658,168.061773943627,8.51761326876322,8.67051263129356,5.73569601682493,5.83865728507791,4.05758951249427,4.12978281001679,33715.3190987384,10373944.3380734,0.869673417885669,0.867333930203231,1.24,685.713155919382,2929.59235611067,14.4467381798812,1.5,0.880000000000001
0.881000000000001,333.79979505739,2929.61483062826,511.632608413643,510.605492747071,9.29651752523631,1.85837399029251,167.769672618573,4.84515891776049,2.83760039016862,168.031190002218,8.51683821435408,8.66972366391122,5.73517410107845,5.83812600044107,4.05722029490445,4.1294070232471,33712.2511962757,10373000.3680848,0.86953146412358,0.86718942823438,1.24,685.649397921609,2929.58653668195,14.4454376750516,1.5,0.881000000000001
0.882000000000001,333.769332125659,2929.60628272717,511.570258500587,510.542241972705,9.29472288199088,1.85803585860078,167.739146877511,4.84423223738714,2.83708408794668,168.000616677991,8.51606335850259,8.66893489865084,5.73465231903919,5.83759485191161,4.05685117190279,4.12903133274852,33709.184079765,10372056.6399277,0.86938952327741,0.8670449394133,1.24,685.585656502091,2929.58071872951,14.4441374959696,1.5,0.882000000000001
0.883000000000001,333.738876899848,2929.59773698837,511.507927282271,510.479010381005,9.29292887406376,1.85769784427145,167.708631731653,4.84330588376938,2.83656796492849,167.970053965485,8.5152887011245,8.66814633542664,5.73413067065041,5.83706383943179,4.05648214344917,4.12865573848017,33706.1177488727,10371113.1534993,0.869247595343851,0.866900463736625,1.24,685.52193165371,2929.57490225272,14.4428376424997,1.5,0.883000000000001
0.884000000000001,333.70842937672,2929.58919341094,511.445614749837,510.415797962795,9.29113550112502,1.85735994724416,167.67812717555,4.84237985673782,2.83605202102189,167.93950185924,8.5145142421356,8.66735797415292,5.7336091558554,5.83653296294387,4.05611320950347,4.12828024040126,33703.0522032656,10370169.9086971,0.869105680319594,0.866756001200987,1.24,685.458223369352,2929.56908725097,14.4415381145062,1.5,0.884000000000001
0.885000000000001,333.677989553041,2929.58065199398,511.38332089443,510.352604708904,9.28934276284492,1.85702216745857,167.647633203755,4.8414541561232,2.83553625613475,167.908960353802,8.51373998145175,8.66656981474401,5.7330877745975,5.83600222239019,4.0557443700256,4.12790483847095,33699.9874426104,10369226.9054186,0.868963778201334,0.866611551803021,1.24,685.394531641909,2929.56327372363,14.4402389118533,1.5,0.885000000000001
0.886000000000001,333.647557425577,2929.57211273658,511.321045707205,510.289430610169,9.28755065889395,1.8566845048544,167.617149810825,4.84052878175637,2.83502067017501,167.878429443719,8.51296591898882,8.66578185711428,5.73256652682007,5.83547161771308,4.0553756249755,4.12752953264849,33696.9234665744,10368284.1435614,0.868821888985767,0.866467115539364,1.24,685.330856464274,2929.55746167009,14.4389400344057,1.5,0.886000000000001
0.887000000000001,333.617132991097,2929.56357563782,511.258789179319,510.226275657431,9.28575918894284,1.8563469593714,167.58667699132,4.8396037334683,2.83450526305067,167.847909123543,8.51219205466278,8.66499410117818,5.73204541246651,5.83494114885492,4.05500697431311,4.12715432289311,33693.8602748247,10367341.623023,0.86868001266959,0.866322692406653,1.24,685.267197829347,2929.55165108971,14.4376414820279,1.5,0.887000000000001
0.888000000000001,333.586716246372,2929.55504069682,511.196551301938,510.163139841539,9.2839683526625,1.85600953094935,167.556214739807,4.83867901109007,2.83399003466982,167.817399387832,8.5114183883896,8.66420654685019,5.73152443148024,5.83441081575812,4.05463841799843,4.12677920916408,33690.7978670289,10366399.3437012,0.868538149249501,0.866178282401527,1.24,685.203555730031,2929.54584198189,14.4363432545845,1.5,0.888000000000001
0.889000000000001,333.556307188175,2929.54650791265,511.13433206623,510.100023153346,9.28217814972415,1.85567221952811,167.525763050853,4.83775461445288,2.83347498494058,167.786900231145,8.51064492008535,8.66341919404485,5.73100358380474,5.83388061836516,4.05426995599146,4.12640419142071,33687.7362428546,10365457.3054937,0.8683962987222,0.866033885520628,1.24,685.139930159234,2929.54003434601,14.4350453519403,1.5,0.889000000000001
0.890000000000001,333.525905813279,2929.53797728442,511.072131463372,510.036925583713,9.28038857979915,1.85533502504753,167.49532191903,4.83683054338803,2.83296011377114,167.756411648046,8.5098716496661,8.66263204267675,5.7304828693835,5.83335055661849,4.05390158825223,4.1260292696223,33684.6754019698,10364515.5082984,0.868254461084388,0.865889501760596,1.24,685.076321109868,2929.53422818144,14.43374777396,1.5,0.890000000000001
0.891000000000001,333.495512118461,2929.52944881122,511.009949484544,509.973847123504,9.27859964255914,1.85499794744755,167.464891338914,4.83590679772698,2.83244542106976,167.725933633101,8.50909857704801,8.66184509266052,5.72996228816005,5.83282063046065,4.05353331474079,4.12565444372819,33681.6153440424,10363573.952013,0.868112636332769,0.865745131118076,1.24,685.012728574849,2929.52842348757,14.4324505205086,1.5,0.891000000000001
0.892000000000001,333.4651261005,2929.52092249214,510.947786120935,509.910787763592,9.27681133767597,1.85466098666811,167.434471305085,4.83498337730124,2.83193090674476,167.695466180883,8.50832570214726,8.66105834391085,5.72944184007796,5.83229083983417,4.05316513541722,4.12527971369776,33678.5560687408,10362632.6365356,0.867970824464045,0.865600773589712,1.24,684.949152547096,2929.52262026377,14.431153591451,1.5,0.892000000000001
0.893000000000001,333.434747756175,2929.51239832629,510.885641363736,509.847747494854,9.27502366482171,1.85432414264921,167.404061812126,4.8340602819425,2.83141657070452,167.665009285965,8.50755302488011,8.66027179634249,5.72892152508083,5.83176118468166,4.05279705024162,4.1249050794904,33675.4975757333,10361691.5617641,0.867829025474922,0.865456429172151,1.24,684.885593019536,2929.51681850944,14.4298569866523,1.5,0.893000000000001
0.894000000000001,333.404377082269,2929.50387631276,510.823515204146,509.784726308174,9.27323662366865,1.8539874153309,167.373662854623,4.83313751148253,2.8309024128575,167.634562942927,8.50678054516284,8.65948544987023,5.72840134311229,5.83123166494574,4.05242905917411,4.12453054106551,33672.4398646888,10360750.7275966,0.867687239362107,0.86531209786204,1.24,684.822049985096,2929.51101822394,14.4285607059774,1.5,0.894000000000001
0.895000000000001,333.374014075566,2929.49535645065,510.761407633369,509.721724194442,9.27145021388933,1.85365080465325,167.343274427168,4.83221506575321,2.83038843311218,167.60412714635,8.5060082629118,8.6586993044089,5.727881294116,5.83070228056905,4.05206116217484,4.12415609838255,33669.382935276,10359810.1339311,0.867545466122309,0.865167779656028,1.24,684.75852343671,2929.50521940668,14.4272647492919,1.5,0.895000000000001
0.896000000000001,333.343658732851,2929.48683873905,510.699318642616,509.658741144552,9.26966443515649,1.85331431055639,167.312896524354,4.83129294458656,2.82987463137715,167.57370189082,8.50523617804338,8.6579133598734,5.72736137803567,5.83017303149428,4.05169335920398,4.12378175140096,33666.326787164,10358869.7806658,0.867403705752237,0.865023474550766,1.24,684.695013367315,2929.49942205702,14.4259691164606,1.5,0.896000000000001
0.897000000000001,333.313311050912,2929.47832317707,510.637248223101,509.595777149407,9.2678792871431,1.85297793298048,167.28252914078,4.8303711478147,2.82936100756104,167.543287170927,8.50446429047401,8.65712761617867,5.72684159481503,5.82964391766416,4.05132565022173,4.12340750008024,33663.271420022,10357929.6676991,0.867261958248601,0.864879182542906,1.24,684.631519769852,2929.49362617435,14.4246738073493,1.5,0.897000000000001
0.898000000000001,333.282971026539,2929.4698097638,510.575196366045,509.532832199914,9.26609476952235,1.85264167186571,167.252172271047,4.82944967526986,2.82884756157254,167.512882981264,8.5036926001202,8.6563420732397,5.72632194439784,5.82911493902144,4.0509580351883,4.1230333443799,33660.2168335195,10356989.7949291,0.867120223608115,0.864734903629101,1.24,684.568042637268,2929.48783175806,14.4233788218231,1.5,0.898000000000001
0.899000000000001,333.252638656524,2929.46129849834,510.513163062676,509.469906286985,9.26431088196767,1.85230552715234,167.221825909761,4.82852852678439,2.8283342933204,167.482489316428,8.50292110689849,8.65555673097153,5.7258024267279,5.82858609550892,4.05059051406394,4.12265928425947,33657.1630273262,10356050.1622542,0.866978501827492,0.864590637806006,1.24,684.504581962511,2929.48203880753,14.4220841597477,1.5,0.899000000000001
0.900000000000001,333.222313937659,2929.4527893798,510.451148304226,509.406999401541,9.26252762415272,1.85196949878065,167.19149005153,4.82760770219077,2.82782120271345,167.45210617102,8.50214981072545,8.65477158928926,5.72528304174905,5.82805738706941,4.05022308680892,4.12228531967851,33654.1100011118,10355110.7695729,0.866836792903447,0.864446385070277,1.24,684.441137738538,2929.47624732215,14.4207898209886,1.5,0.900000000000001
0.901000000000001,333.19199686674,2929.44428240727,510.389152081933,509.344111534505,9.26074499575133,1.85163358669096,167.161164690967,4.82668720132157,2.82730828966056,167.421733539643,8.50137871151774,8.65398664810804,5.72476378940515,5.82752881364579,4.04985575338351,4.1219114505966,33651.0577545464,10354171.6167835,0.866695096832697,0.864302145418572,1.24,684.377709958305,2929.4704573013,14.4194958054116,1.5,0.901000000000001
0.902000000000001,333.161687440564,2929.43577757986,510.32717438704,509.28124267681,9.25896299643762,1.85129779082364,167.130849822689,4.82576702400949,2.82679555407068,167.391371416907,8.50060780919205,8.65320190734304,5.7242446696401,5.82700037518093,4.04948851374804,4.12153767697336,33648.0062873003,10353232.7037847,0.866553413611959,0.86415791884755,1.24,684.314298614775,2929.46466874436,14.4182021128823,1.5,0.902000000000001
0.903000000000001,333.131385655931,2929.42727489666,510.265215210798,509.218392819392,9.25718162588591,1.85096211111909,167.100545441316,4.82484717008735,2.82628299585282,167.361019797422,8.4998371036651,8.65241736690953,5.72372568239784,5.82647207161776,4.04912136786284,4.1211639987684,33644.9555990438,10352294.030475,0.866411743237953,0.864013705353871,1.24,684.250903700917,2929.45888165072,14.4169087432665,1.5,0.903000000000001
0.904000000000001,333.101091509641,2929.41877435679,510.203274544461,509.155561953193,9.25540088377072,1.85062654751777,167.07025154147,4.82392763938805,2.82577061491603,167.330678675803,8.49906659485369,8.65163302672279,5.72320682762232,5.82594390289925,4.04875431568827,4.12079041594139,33641.9056894477,10351355.5967531,0.8662700857074,0.863869504934197,1.24,684.187525209699,2929.45309601977,14.4156156964303,1.5,0.904000000000001
0.905000000000001,333.070804998497,2929.41027595933,510.14135237929,509.092750069162,9.25362076976681,1.85029109996015,167.039968117781,4.82300843174465,2.82525841116945,167.30034804667,8.49829628267466,8.65084888669816,5.72268810525755,5.82541586896839,4.04838735718471,4.12041692845201,33638.8565581826,10350417.4025177,0.866128441017022,0.863725317585191,1.24,684.124163134098,2929.44731185089,14.4143229722395,1.5,0.905000000000001
0.906000000000001,333.040526119303,2929.40177970341,510.079448706551,509.029957158255,9.25184128354917,1.84995576838677,167.009695164877,4.8220895469903,2.82474638452227,167.270027904646,8.49752616704489,8.65006494675104,5.72216951524755,5.8248879697682,4.04802049231257,4.12004353625995,33635.8082049196,10349479.4476676,0.865986809163543,0.863581143303518,1.24,684.060817467093,2929.44152914348,14.4130305705602,1.5,0.906000000000001
0.907000000000001,333.010254868867,2929.39328558811,510.017563517516,508.96718321143,9.25006242479301,1.8496205527382,166.979432677396,4.82117098495826,2.82423453488374,167.239718244356,8.49675624788132,8.64928120679688,5.7216510575364,5.82436020524174,4.04765372103229,4.11967023932494,33632.7606293299,10348541.7321015,0.865845190143686,0.863436982085844,1.24,683.997488201669,2929.43574789691,14.4117384912586,1.5,0.907000000000001
0.908000000000001,332.979991243996,2929.38479361255,509.955696803463,508.904428219655,9.24828419317376,1.84928545295504,166.949180649973,4.82025274548191,2.82372286216317,167.209419060431,8.49598652510093,8.64849766675117,5.7211327320682,5.82383257533212,4.0472870433043,4.11929703760673,33629.713831085,10347604.2557185,0.865703583954179,0.863292833928837,1.24,683.934175330811,2929.42996811058,14.4104467342009,1.5,0.908000000000001
0.909000000000001,332.949735241501,2929.37630377582,509.893848555675,508.841692173902,9.24650658836705,1.84895046897794,166.918939077252,4.81933482839476,2.82321136626995,167.179130347504,8.49521699862076,8.64771432652945,5.72061453878706,5.82330507998245,4.0469204590891,4.1189239310651,33626.6678098563,10346667.0184173,0.865561990591749,0.863148698829166,1.24,683.870878847513,2929.42418978387,14.4091552992534,1.5,0.909000000000001
0.910000000000001,332.919486858194,2929.36781607704,509.832018765441,508.778975065148,9.24472961004878,1.8486156007476,166.888707953879,4.81841723353041,2.8227000471135,167.148852100212,8.49444766835789,8.64693118604732,5.72009647763717,5.82277771913591,4.04655396834718,4.11855091965984,33623.6225653158,10345730.0200972,0.865420410053125,0.8630045767835,1.24,683.807598744771,2929.41841291616,14.4078641862824,1.5,0.910000000000001
0.911000000000001,332.889246090889,2929.35933051532,509.770207424054,508.716276884378,9.24295325789502,1.84828084820473,166.858487274501,4.81749996072258,2.82218890460333,167.118584313196,8.49367853422944,8.64614824522043,5.7195785485627,5.82225049273568,4.04618757103906,4.11817800335077,33620.5780971353,10344793.260657,0.865278842335037,0.862860467788511,1.24,683.744335015584,2929.41263750687,14.4065733951544,1.5,0.911000000000001
0.912000000000001,332.859012936403,2929.35084708974,509.708414522816,508.65359762258,9.24117753158211,1.84794621129013,166.828277033773,4.8165830098051,2.821677938649,167.088326981102,8.49290959615261,8.64536550396446,5.71906075150791,5.82172340072499,4.04582126712529,4.11780518209774,33617.5344049871,10343856.739996,0.865137287434218,0.862716371840873,1.24,683.681087652959,2929.40686355536,14.405282925736,1.5,0.912000000000001
0.913000000000001,332.828787391552,2929.34236579944,509.646640053032,508.590937270752,9.23940243078656,1.84761168994458,166.79807722635,4.81566638061194,2.82116714916012,167.058080098576,8.49214085404462,8.64458296219516,5.71854308641704,5.82119644304711,4.04545505656644,4.11743245586062,33614.4914885436,10342920.4580134,0.8649957453474,0.862572288937261,1.24,683.617856649904,2929.40109106102,14.4039927778936,1.5,0.913000000000001
0.914000000000001,332.798569453156,2929.3338866435,509.584884006013,508.528295819893,9.23762795518515,1.84727728410895,166.767887846893,4.81475007297715,2.82065653604639,167.027843660271,8.49137230782274,8.64380061982832,5.71802555323439,5.82066961964534,4.04508893932311,4.1170598245993,33611.4493474772,10341984.4146084,0.864854216071318,0.862428219074349,1.24,683.55464199943,2929.39532002326,14.4027029514941,1.5,0.914000000000001
0.915000000000001,332.768359118038,2929.32540962105,509.523146373075,508.465673261011,9.23585410445485,1.84694299372412,166.737708890066,4.8138340867349,2.82014609921755,166.997617660842,8.49060395740432,8.64301847677979,5.7175081519043,5.820142930463,4.04472291535591,4.11668728827369,33608.4079814607,10341048.6096802,0.864712699602708,0.862284162248816,1.24,683.491443694556,2929.38955044145,14.4014134464042,1.5,0.915000000000001
0.916000000000001,332.73815638302,2929.31693473118,509.461427145542,508.40306958512,9.23408087827286,1.84660881873103,166.707540350536,4.8129184217195,2.8196358385834,166.967402094949,8.48983580270673,8.64223653296547,5.71699088237112,5.81961637544346,4.04435698462548,4.11631484684375,33605.3673901672,10340113.0431284,0.864571195938307,0.862140118457339,1.24,683.428261728304,2929.38378231499,14.4001242624907,1.5,0.916000000000001
0.917000000000001,332.707961244927,2929.30846197302,509.39972631474,508.340484783238,9.2323082763166,1.84627475907065,166.677382222973,4.81200307776533,2.8191257540538,166.937196957254,8.48906784364737,8.64145478830129,5.71647374457925,5.8190899545301,4.04399114709248,4.11594250026941,33602.3275732697,10339177.7148522,0.864429705074854,0.8619960876966,1.24,683.365096093697,2929.37801564327,14.3988353996205,1.5,0.917000000000001
0.918000000000001,332.677773700587,2929.29999134566,509.338043872005,508.27791884639,9.23053629826371,1.84594081468398,166.647234502054,4.81108805470692,2.8186158455387,166.907002242423,8.48830008014375,8.64067324270324,5.71595673847312,5.81856366766637,4.04362540271761,4.11557024851069,33599.2885304416,10338242.6247513,0.864288227009089,0.86185206996328,1.24,683.301946783766,2929.37225042569,14.3975468576607,1.5,0.918000000000001
0.919000000000001,332.647593746828,2929.29152284821,509.276379808674,508.215371765606,9.22876494379207,1.84560698551209,166.617097182455,4.8101733523789,2.81810611294808,166.876817945127,8.48753251211337,8.63989189608739,5.71543986399719,5.81803751479574,4.04325975146157,4.11519809152758,33596.2502613564,10337307.772725,0.864146761737754,0.861708065254061,1.24,683.238813791545,2929.36648666162,14.3962586364783,1.5,0.919000000000001
0.920000000000001,332.617421380482,2929.2830564798,509.214734116093,508.152843531923,9.22699421257972,1.84527327149605,166.586970258859,4.809258970616,2.81759655619198,166.846644060038,8.48676513947381,8.63911074836979,5.71492312109595,5.81751149586168,4.0428941932851,4.11482602928013,33593.2127656878,10336373.1586732,0.86400530925759,0.861564073565628,1.24,683.175697110071,2929.36072435046,14.3949707359403,1.5,0.920000000000001
0.921000000000001,332.587256598381,2929.27459223953,509.153106785611,508.090334136383,9.225224104305,1.84493967257701,166.556853725951,4.80834490925308,2.81708717518053,166.816480581835,8.48599796214269,8.63832979946661,5.71440650971392,5.81698561080773,4.04252872814894,4.11445406172838,33590.1760431098,10335438.7824953,0.863863869565343,0.861420094894667,1.24,683.112596732387,2929.35496349161,14.3936831559142,1.5,0.921000000000001
0.922000000000001,332.55709939736,2929.2661301265,509.091497808585,508.027843570034,9.22345461864641,1.84460618869613,166.526747578421,4.80743116812511,2.81657796982389,166.786327505197,8.48523098003767,8.63754904929404,5.71389002979567,5.81645985957747,4.04216335601388,4.11408218883242,33587.1400932964,10334504.6440912,0.863722442657757,0.861276129237865,1.24,683.049512651538,2929.34920408446,14.3923958962672,1.5,0.922000000000001
0.923000000000001,332.526949774254,2929.25767013985,509.029907176376,507.965371823929,9.2216857552827,1.84427281979463,166.496651810961,4.80651774706718,2.8160689400323,166.75618482481,8.48446419307648,8.63676849776831,5.7133736812858,5.81593424211448,4.04179807684073,4.11371041055237,33584.104915922,10333570.7433606,0.863581028531581,0.861132176591911,1.24,682.986444860576,2929.34344612841,14.3911089568666,1.5,0.923000000000001
0.924000000000001,332.496807725903,2929.24921227866,508.96833488035,507.902918889129,9.21991751389283,1.84393956581376,166.466566418267,4.80560464591445,2.81556008571606,166.726052535361,8.48369760117688,8.63598814480571,5.71285746412891,5.8154087583624,4.04143289059031,4.11333872684833,33581.0705106611,10332637.0802034,0.863439627183561,0.860988236953493,1.24,682.923393352554,2929.33768962283,14.3898223375799,1.5,0.924000000000001
